elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
107.6,92.6,36.8,47.6,47.6,84.4,84.4,37.7
108.0,80.8,36.4,46.6,46.6,86.7,86.7,37.8
107.2,77.1,36.7,46.3,46.3,87.5,87.5,38.0
109.8,79.2,37.0,46.3,46.3,85.8,85.8,37.5
108.5,78.7,36.8,47.5,47.5,84.8,84.8,38.3
109.3,81.2,37.0,46.1,46.1,84.2,84.2,39.1
110.7,79.7,35.9,45.2,45.2,84.0,84.0,38.3
110.6,75.5,34.6,45.4,45.4,84.2,84.2,37.6
112.0,72.8,35.6,44.9,44.9,83.4,83.4,37.3
112.1,71.8,35.1,43.5,43.5,84.5,84.5,36.1
109.5,72.9,36.6,43.1,43.1,79.6,79.6,35.0
109.0,72.7,37.4,43.7,43.7,78.7,78.7,34.8
108.1,73.5,37.8,43.8,43.8,77.4,77.4,34.4
108.5,75.3,37.6,43.9,43.9,78.4,78.4,34.5
108.0,75.1,34.9,43.8,43.8,82.6,82.6,35.5
106.4,75.2,34.1,45.7,45.7,82.3,82.3,36.5
103.9,75.5,34.0,44.9,44.9,83.7,83.7,37.6
105.8,75.5,34.0,45.2,45.2,82.9,82.9,38.7
108.3,74.1,34.4,43.9,43.9,83.7,83.7,38.5
107.6,74.0,35.0,43.1,43.1,82.2,82.2,38.7
106.3,73.4,35.1,43.4,43.4,82.2,82.2,38.6
105.9,73.3,35.1,43.4,43.4,81.1,81.1,38.2
102.6,74.7,34.2,43.5,43.5,81.4,81.4,38.0
103.0,75.1,34.1,43.7,43.7,81.6,81.6,38.5
101.7,75.0,35.2,44.0,44.0,80.8,80.8,38.4
100.8,75.8,35.1,44.4,44.4,80.1,80.1,38.3
104.2,76.3,35.2,44.9,44.9,79.9,79.9,38.8
100.1,74.9,35.9,44.9,44.9,79.0,79.0,38.9
99.8,75.3,35.7,45.7,45.7,80.7,80.7,39.3
98.5,75.2,35.2,46.0,46.0,81.3,81.3,39.2
100.3,74.9,35.5,45.3,45.3,80.9,80.9,40.1
100.2,74.2,35.2,45.4,45.4,81.1,81.1,39.3
104.2,73.6,36.3,45.4,45.4,81.4,81.4,39.7
104.6,72.9,36.4,45.2,45.2,81.9,81.9,39.6
100.6,74.2,38.7,45.0,45.0,81.5,81.5,40.0
100.9,73.8,38.1,44.3,44.3,81.8,81.8,40.9
100.8,73.9,38.4,44.6,44.6,82.3,82.3,41.3
99.7,73.1,39.0,45.0,45.0,82.4,82.4,41.1
103.8,70.2,40.1,43.6,43.6,83.3,83.3,41.1
102.3,68.3,39.2,48.5,48.5,83.9,83.9,40.3
103.3,67.5,39.2,51.5,51.5,78.7,78.7,38.6
103.7,67.7,39.3,51.9,51.9,79.5,79.5,39.8
103.7,64.0,40.5,46.6,46.6,82.5,82.5,36.0
101.4,67.0,40.1,46.9,46.9,88.7,88.7,38.2
100.1,65.8,40.9,47.3,47.3,87.6,87.6,32.8
102.7,63.7,42.8,50.3,50.3,87.3,87.3,32.2
101.4,63.9,42.9,50.9,50.9,87.5,87.5,31.5
100.9,62.2,44.6,51.6,51.6,88.5,88.5,31.9
97.0,63.0,43.5,52.3,52.3,86.6,86.6,27.4
96.0,60.8,44.4,51.4,51.4,89.3,89.3,28.8
93.0,62.3,45.3,53.4,53.4,86.9,86.9,25.1
91.6,62.4,46.8,53.8,53.8,88.4,88.4,26.1
92.6,62.9,48.5,51.7,51.7,91.9,91.9,26.2
89.2,63.8,50.2,52.3,52.3,93.4,93.4,26.1
89.2,63.6,50.8,52.4,52.4,91.9,91.9,27.8
89.2,66.5,51.0,53.3,53.3,93.5,93.5,26.4
88.1,68.1,52.9,54.8,54.8,95.5,95.5,31.9
89.0,68.8,55.2,57.3,57.3,100.1,100.1,36.2
89.5,65.7,54.8,58.2,58.2,104.9,104.9,41.8
90.9,63.8,56.9,56.9,56.9,108.8,108.8,42.4
89.6,64.3,57.9,58.2,58.2,109.6,109.6,46.8
89.8,63.1,59.9,57.5,57.5,111.1,111.1,52.4
91.1,59.6,60.3,61.0,61.0,113.2,113.2,55.7
89.5,58.9,59.9,63.9,63.9,113.2,113.2,62.1
86.7,58.8,58.0,65.0,65.0,108.0,108.0,67.5
88.9,54.9,62.9,62.3,62.3,109.8,109.8,69.7
87.1,51.7,64.3,61.7,61.7,112.4,112.4,67.8
88.5,49.9,62.3,62.0,62.0,116.1,116.1,65.7
88.9,45.3,62.4,59.6,59.6,135.2,135.2,22.0
92.0,41.4,62.2,62.0,62.0,124.4,124.4,67.2
95.1,33.7,61.8,62.0,62.0,124.4,124.4,64.4
97.0,26.3,61.7,61.8,61.8,126.1,126.1,23.7
97.8,24.5,62.7,61.2,61.2,127.4,127.4,23.1
90.7,47.7,63.4,62.6,62.6,123.8,123.8,62.9
88.4,75.6,62.1,61.8,61.8,124.2,124.2,62.6
98.6,73.9,62.4,62.0,62.0,124.3,124.3,62.8
93.0,74.6,61.1,62.1,62.1,123.5,123.5,64.8
90.8,76.6,62.0,61.0,61.0,121.8,121.8,66.6
91.5,75.2,62.0,61.4,61.4,121.7,121.7,66.0
92.4,74.6,61.1,61.8,61.8,124.0,124.0,63.5
92.0,73.3,61.7,60.6,60.6,125.7,125.7,62.7
91.3,72.9,61.3,60.6,60.6,126.7,126.7,61.8
91.9,69.8,61.2,59.6,59.6,127.1,127.1,62.1
90.7,65.1,60.5,59.5,59.5,126.4,126.4,61.6
90.7,64.5,59.2,57.4,57.4,124.0,124.0,62.0
90.0,65.9,57.5,58.8,58.8,120.7,120.7,60.4
91.3,65.0,58.9,57.1,57.1,120.5,120.5,57.6
88.3,61.5,58.1,59.7,59.7,123.1,123.1,55.4
90.5,61.1,60.2,58.7,58.7,124.4,124.4,55.1
91.8,56.5,60.5,58.9,58.9,123.4,123.4,54.6
94.6,44.1,60.3,58.0,58.0,123.7,123.7,55.9
100.4,36.6,61.7,58.4,58.4,120.8,120.8,59.4
93.0,25.5,63.4,57.7,57.7,121.3,121.3,59.7
92.0,76.6,63.6,57.7,57.7,122.2,122.2,62.0
97.1,83.8,64.3,57.5,57.5,118.0,118.0,58.4
102.1,83.2,61.2,59.1,59.1,117.2,117.2,60.0
103.6,83.9,60.1,56.9,56.9,114.1,114.1,61.7
102.8,81.5,59.2,57.5,57.5,115.9,115.9,64.5
100.3,77.8,58.7,58.3,58.3,112.1,112.1,61.5
102.6,75.7,59.6,58.6,58.6,111.5,111.5,62.3
101.4,75.7,59.1,58.9,58.9,109.8,109.8,61.6
100.3,76.7,58.1,58.6,58.6,109.1,109.1,63.7
99.8,77.5,57.8,58.2,58.2,107.9,107.9,63.3
95.8,76.6,56.5,58.6,58.6,109.4,109.4,62.3
92.3,79.0,55.9,59.0,59.0,110.0,110.0,61.5
93.6,79.8,56.2,58.4,58.4,111.0,111.0,62.7
93.6,78.5,54.3,58.5,58.5,112.2,112.2,63.2
94.8,78.7,54.7,58.3,58.3,110.8,110.8,64.2
97.6,76.7,54.3,57.9,57.9,110.3,110.3,62.9
98.0,77.3,54.6,56.9,56.9,110.7,110.7,63.1
98.8,74.1,54.7,56.6,56.6,111.2,111.2,63.2
99.7,73.8,54.7,57.1,57.1,111.1,111.1,61.9
99.8,73.4,54.5,58.2,58.2,106.9,106.9,61.9
97.4,73.3,55.1,58.1,58.1,107.2,107.2,61.4
96.8,71.6,56.2,58.0,58.0,107.5,107.5,60.8
99.0,69.9,56.7,58.5,58.5,107.5,107.5,61.6
98.9,66.3,57.4,58.8,58.8,106.4,106.4,62.7
96.4,65.3,58.0,59.1,59.1,102.9,102.9,63.8
92.3,63.4,58.0,59.9,59.9,101.9,101.9,63.6
89.8,66.0,58.9,60.9,60.9,102.8,102.8,60.8
89.2,74.0,59.1,61.1,61.1,104.2,104.2,58.9
90.5,71.3,59.1,61.4,61.4,101.5,101.5,59.9
91.1,72.8,58.6,61.2,61.2,100.3,100.3,60.2
89.5,71.6,58.0,61.3,61.3,100.8,100.8,58.0
89.6,70.3,57.6,59.7,59.7,98.5,98.5,60.0
88.0,68.8,56.8,60.4,60.4,100.3,100.3,60.4
86.7,65.6,57.4,58.9,58.9,102.5,102.5,60.6
89.4,63.4,57.1,58.3,58.3,98.3,98.3,63.4
89.6,62.1,56.7,58.5,58.5,100.1,100.1,63.2
91.2,63.3,56.1,57.6,57.6,101.5,101.5,64.0
93.8,56.4,55.4,59.9,59.9,98.9,98.9,64.0
90.6,53.2,54.9,59.3,59.3,97.9,97.9,64.0
90.7,53.1,55.8,58.8,58.8,96.7,96.7,63.0
88.5,50.4,56.0,60.2,60.2,94.7,94.7,60.7
88.8,39.9,57.7,61.3,61.3,98.4,98.4,57.5
