elbow_collarbone_paw,hip_iliac_crest_knee,knee_hip_ankle,ankle_knee_mtp
168.1,158.5,72.2,117.7
169.7,159.2,71.8,117.5
171.4,158.1,73.0,118.5
178.4,159.8,71.8,119.2
172.7,159.1,72.1,119.8
176.4,161.6,71.8,120.4
175.9,159.9,72.6,119.6
178.8,159.1,72.5,117.7
178.0,158.3,72.8,115.8
166.9,159.1,72.0,114.1
105.4,158.8,72.5,113.7
107.6,160.5,70.6,113.9
134.2,157.2,71.8,114.9
138.2,155.7,71.5,116.7
142.4,160.4,70.2,113.5
143.5,160.3,69.9,113.6
145.7,161.3,70.0,115.4
148.0,158.5,72.9,115.1
150.0,160.0,73.6,114.5
154.5,158.8,75.9,113.0
96.0,157.9,75.9,112.4
158.7,158.2,75.9,114.5
98.8,158.3,76.2,113.7
99.4,158.4,76.4,113.2
169.1,156.5,77.2,111.2
170.6,156.3,77.7,111.7
170.7,155.3,77.1,110.5
165.8,166.1,69.9,109.1
128.7,156.8,75.8,107.3
131.2,157.3,75.5,106.1
138.4,156.4,76.7,106.9
125.0,155.3,76.0,105.6
130.2,156.1,75.6,104.0
131.5,154.4,77.0,102.3
133.9,157.3,76.0,101.1
135.2,158.3,74.9,98.9
138.8,156.3,76.4,95.6
141.0,161.5,73.5,95.0
143.1,161.8,74.4,96.7
145.0,160.0,75.0,95.1
145.6,158.1,76.4,90.8
150.5,156.8,76.9,88.8
152.6,159.2,75.5,86.6
156.4,158.6,77.1,81.9
163.9,158.5,76.9,83.5
168.9,158.9,77.1,79.0
166.1,160.1,76.3,75.8
171.0,161.5,75.3,71.3
138.1,164.1,73.5,71.4
149.6,164.4,73.2,68.7
156.0,163.3,74.7,70.6
178.5,163.9,74.3,61.6
133.3,162.4,75.1,61.3
137.4,162.5,76.3,59.3
135.1,162.8,75.8,58.7
134.6,167.3,73.6,58.3
132.5,161.5,78.6,58.6
127.3,160.5,80.6,57.6
132.3,159.4,81.9,59.1
129.4,159.3,82.5,58.3
131.0,161.5,81.5,59.6
136.6,161.5,81.4,60.2
139.6,161.1,80.7,60.8
143.5,160.8,80.4,57.6
147.7,161.1,80.7,53.8
151.7,160.8,81.7,60.3
152.5,160.4,81.7,57.1
157.0,160.1,82.4,56.0
148.8,158.8,83.6,58.6
99.9,158.5,84.0,59.1
179.2,157.6,84.8,59.3
117.5,158.7,83.7,54.6
129.8,159.4,83.3,55.0
137.1,158.8,83.4,53.5
141.5,158.2,85.1,55.6
139.5,155.0,86.3,55.3
137.8,158.0,84.1,50.4
134.2,157.2,83.9,53.2
131.1,158.2,84.6,53.9
129.2,154.7,87.9,56.5
131.5,155.5,87.7,55.0
130.3,154.8,89.2,58.7
131.7,154.3,89.4,55.1
132.5,156.2,89.1,52.6
134.6,155.3,89.7,51.2
133.5,153.2,91.0,48.6
131.5,153.7,91.5,51.0
131.6,151.9,92.5,53.0
133.1,153.5,91.0,52.9
138.9,154.3,90.0,52.1
138.5,156.4,88.7,51.3
142.8,155.2,88.2,52.8
148.3,155.1,87.6,51.6
148.2,159.3,84.6,53.4
148.6,160.9,83.1,52.1
148.8,156.4,85.0,52.1
149.4,156.5,84.9,49.5
148.6,161.4,83.6,47.0
150.1,161.2,83.9,55.4
149.7,163.5,82.7,58.9
149.5,161.3,83.8,59.2
149.2,160.4,85.2,59.1
132.8,160.1,85.6,59.2
154.1,157.0,88.8,57.1
172.8,158.5,88.1,57.5
142.3,154.7,91.9,55.3
135.3,154.3,92.4,58.2
136.5,153.4,92.7,58.8
136.5,152.9,93.1,55.2
133.4,151.9,95.0,54.9
133.0,152.7,95.6,56.0
134.4,154.6,93.3,53.7
131.2,153.7,95.8,53.1
129.1,154.7,94.8,53.4
128.4,151.7,95.8,56.7
129.8,151.5,94.8,59.0
132.1,151.9,94.6,56.5
136.3,153.9,92.2,54.5
140.9,153.8,91.4,57.4
144.7,157.4,88.6,58.7
143.9,155.6,88.5,57.1
148.3,153.3,89.7,59.8
149.0,158.5,89.1,58.0
148.0,160.7,87.0,55.3
148.9,161.0,86.6,56.3
149.0,161.0,85.9,57.5
148.7,160.9,86.1,59.7
148.0,162.0,85.1,62.7
152.4,162.2,86.0,64.5
133.0,158.2,91.5,68.2
154.9,157.9,89.8,67.3
168.8,156.2,93.1,69.0
138.2,155.5,93.4,70.2
136.4,151.3,97.9,70.0
140.9,152.4,97.5,71.7
131.0,151.8,99.8,70.0
132.8,147.8,107.3,76.8
139.9,149.6,105.7,74.2
137.9,146.7,106.9,74.4
135.5,149.6,103.7,71.4
136.5,152.5,100.3,70.3
138.8,151.6,97.7,71.3
141.2,153.0,96.4,73.3
143.0,156.4,91.7,77.6
147.3,156.3,89.2,81.2
149.7,158.0,87.9,88.4
150.4,157.9,87.6,84.3
153.6,158.3,85.9,86.6
72.4,159.5,86.5,79.6
120.4,161.8,82.5,77.5
132.6,157.8,85.8,84.5
128.6,158.0,83.7,82.2
130.9,156.2,85.0,87.9
129.0,157.5,85.6,94.9
131.9,154.0,84.5,105.2
129.5,153.8,83.8,113.8
131.8,155.8,81.7,116.3
134.6,156.1,81.8,119.4
138.6,155.6,83.9,121.6
140.2,153.7,86.1,120.0
102.5,154.4,86.9,121.9
103.0,154.7,86.0,121.1
145.7,157.1,84.5,121.8
108.1,157.9,84.5,122.8
109.2,159.1,82.8,122.3
115.6,161.3,81.2,120.6
119.9,162.6,79.8,120.2
130.5,162.1,80.2,119.1
134.6,161.4,80.7,119.9
140.8,157.7,81.7,119.5
137.0,154.7,83.4,122.8
138.6,155.3,82.9,127.2
138.6,153.0,84.3,130.2
141.8,152.2,84.7,130.5
140.5,151.8,86.8,129.7
142.4,152.8,86.8,131.4
144.5,155.9,86.2,131.3
149.0,157.4,83.7,128.9
152.7,159.8,81.1,126.8
156.1,162.1,80.4,125.4
134.1,162.8,80.2,124.6
137.5,160.0,81.5,123.9
136.6,159.4,81.0,123.4
140.7,157.4,80.3,122.5
140.4,154.1,83.7,122.1
136.7,153.9,84.3,127.8
139.8,152.1,85.0,124.4
142.6,152.2,85.1,124.1
146.7,152.1,87.0,125.6
145.7,151.4,87.4,126.3
146.6,156.2,84.7,124.1
150.4,157.8,82.1,120.6
154.4,162.0,81.1,121.5
157.1,160.5,82.4,121.1
158.5,161.7,80.2,121.2
72.5,158.8,82.8,120.8
132.7,159.2,81.6,119.2
146.0,159.5,81.5,118.3
130.2,156.3,82.9,118.6
137.2,157.6,82.2,117.1
132.2,153.0,84.0,117.1
131.3,151.8,85.6,124.0
137.1,150.4,88.0,125.8
140.6,152.4,88.9,123.7
137.1,149.3,92.6,122.3
140.9,149.9,91.7,121.0
138.6,149.6,91.6,118.4
141.5,149.7,91.8,120.8
151.6,148.3,91.2,120.3
163.2,153.1,87.0,117.6
168.7,152.6,87.2,118.4
145.9,153.4,87.6,111.1
155.2,153.5,88.8,104.3
124.1,153.0,89.0,97.6
127.4,153.5,87.5,87.2
137.0,149.2,91.4,82.6
141.6,147.9,90.3,72.4
150.2,150.1,87.3,69.5
151.6,151.4,85.0,66.2
153.3,151.1,86.1,68.7
