elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
118.9,108.1,55.4,54.3,54.3,129.6,129.6,35.3
121.2,101.5,55.6,54.6,54.6,131.0,131.0,33.1
126.3,91.4,56.6,53.0,53.0,129.9,129.9,30.9
123.9,90.2,55.0,53.7,53.7,129.6,129.6,29.2
125.5,86.8,52.1,55.5,55.5,127.4,127.4,28.7
115.4,89.8,52.3,54.1,54.1,131.1,131.1,29.2
111.2,91.2,52.6,54.0,54.0,131.0,131.0,28.2
107.9,95.7,55.9,53.2,53.2,130.2,130.2,24.3
111.1,90.0,53.2,54.5,54.5,128.2,128.2,21.8
110.1,99.1,53.5,54.7,54.7,110.4,110.4,24.8
111.9,103.3,52.5,56.1,56.1,107.0,107.0,30.1
117.3,92.8,53.9,55.3,55.3,105.1,105.1,38.1
117.6,89.2,53.3,56.3,56.3,103.4,103.4,44.4
115.9,88.5,52.9,56.0,56.0,106.5,106.5,42.9
112.4,89.0,52.4,54.4,54.4,104.0,104.0,40.5
108.8,89.5,52.4,53.0,53.0,105.6,105.6,33.6
106.9,93.6,51.1,53.1,53.1,111.7,111.7,19.1
113.3,87.4,51.2,54.4,54.4,119.2,119.2,27.2
108.8,96.5,51.5,53.7,53.7,120.9,120.9,29.8
107.7,98.6,52.4,54.3,54.3,122.9,122.9,31.9
109.0,103.3,52.3,54.2,54.2,123.2,123.2,34.7
111.7,97.4,51.3,51.8,51.8,121.0,121.0,38.9
114.8,94.0,50.3,51.3,51.3,114.2,114.2,46.0
112.8,94.2,49.4,52.3,52.3,112.5,112.5,50.8
111.2,92.6,49.4,50.3,50.3,105.8,105.8,50.9
113.2,96.5,49.9,50.8,50.8,95.6,95.6,40.8
118.8,91.5,49.8,50.8,50.8,96.7,96.7,40.1
111.1,96.9,50.6,50.9,50.9,98.5,98.5,39.8
113.0,103.6,51.0,50.2,50.2,101.6,101.6,40.3
117.1,100.0,50.5,52.0,52.0,110.0,110.0,39.1
