elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
82.3,175.0,57.5,97.2,97.2,68.6,68.6,30.9
88.5,198.3,59.1,90.3,90.3,76.0,76.0,33.7
94.3,206.0,52.3,90.0,90.0,76.1,76.1,28.4
103.4,154.6,57.9,80.9,80.9,75.6,75.6,26.8
112.8,140.0,57.4,80.2,80.2,87.4,87.4,12.9
98.8,141.9,56.1,83.3,83.3,68.0,68.0,30.1
103.3,131.2,47.9,67.4,67.4,101.5,101.5,102.1
88.5,151.2,44.2,67.1,67.1,77.9,77.9,72.2
123.9,111.1,38.2,68.3,68.3,76.1,76.1,288.1
113.4,118.2,37.8,65.8,65.8,84.2,84.2,60.8
104.6,131.2,34.8,67.6,67.6,73.7,73.7,71.3
124.6,177.7,48.6,61.4,61.4,77.2,77.2,533.4
128.4,173.9,44.0,61.1,61.1,78.4,78.4,541.2
102.0,171.4,42.5,64.0,64.0,81.4,81.4,306.5
113.7,145.6,47.2,60.9,60.9,87.6,87.6,58.9
101.2,167.8,54.3,55.2,55.2,89.0,89.0,55.0
99.1,182.2,51.4,57.8,57.8,95.9,95.9,50.5
107.0,176.1,48.1,59.9,59.9,92.6,92.6,60.9
108.1,151.2,45.4,63.7,63.7,91.2,91.2,59.8
112.3,125.4,47.2,64.8,64.8,81.0,81.0,59.3
122.1,115.3,45.9,63.7,63.7,80.1,80.1,60.0
86.0,152.6,45.0,66.0,66.0,92.0,92.0,45.9
110.5,125.4,47.5,64.7,64.7,83.5,83.5,64.2
101.3,138.9,48.0,62.1,62.1,90.4,90.4,59.5
107.6,128.4,51.1,68.9,68.9,76.5,76.5,65.5
95.2,159.4,54.6,67.0,67.0,76.7,76.7,66.3
90.1,147.3,53.1,67.2,67.2,77.5,77.5,66.7
84.2,158.7,51.9,59.1,59.1,85.7,85.7,64.8
96.5,126.9,40.5,65.2,65.2,81.5,81.5,74.1
107.1,105.6,44.1,71.6,71.6,80.4,80.4,64.9
107.8,140.3,43.2,79.9,79.9,69.4,69.4,49.4
101.9,142.9,49.6,64.0,64.0,78.9,78.9,62.1
103.7,154.0,52.5,64.0,64.0,79.3,79.3,55.2
103.8,156.5,47.4,64.1,64.1,86.3,86.3,52.0
113.6,115.5,49.4,66.9,66.9,86.0,86.0,61.5
124.0,93.1,48.2,64.2,64.2,87.7,87.7,73.5
114.1,136.3,47.4,69.1,69.1,81.6,81.6,508.7
117.0,136.4,47.4,56.3,56.3,92.6,92.6,59.9
123.3,75.5,53.4,66.4,66.4,85.0,85.0,54.7
123.2,112.5,48.5,58.7,58.7,91.2,91.2,56.6
116.5,118.3,46.4,62.0,62.0,83.6,83.6,61.1
