elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
116.8,69.6,68.4,59.0,59.0,83.9,83.9,44.4
117.6,70.0,68.3,59.1,59.1,83.5,83.5,45.1
118.5,69.6,68.2,58.9,58.9,83.8,83.8,44.5
118.5,70.2,67.5,59.5,59.5,82.0,82.0,44.8
117.3,70.2,67.8,59.5,59.5,82.4,82.4,44.8
117.6,70.4,67.4,59.6,59.6,82.3,82.3,44.5
116.5,70.4,67.7,59.2,59.2,80.8,80.8,44.3
118.3,69.2,67.3,59.8,59.8,82.9,82.9,45.0
117.6,70.2,68.0,59.0,59.0,81.6,81.6,45.1
117.3,69.8,68.2,59.0,59.0,82.9,82.9,45.0
117.3,71.3,68.0,59.1,59.1,82.8,82.8,44.9
117.5,70.5,67.5,59.9,59.9,82.3,82.3,45.1
118.5,69.7,67.3,59.5,59.5,83.4,83.4,45.2
117.9,70.7,67.9,60.0,60.0,80.7,80.7,45.0
117.5,70.0,67.7,59.7,59.7,82.0,82.0,44.7
117.7,70.2,68.1,59.1,59.1,81.5,81.5,45.1
115.7,70.9,68.0,59.4,59.4,81.3,81.3,45.2
118.4,70.4,67.3,59.5,59.5,83.0,83.0,43.7
116.7,69.7,67.8,59.4,59.4,81.9,81.9,44.9
117.4,69.4,68.1,59.5,59.5,82.4,82.4,44.8
117.8,69.7,67.8,59.0,59.0,81.5,81.5,44.4
117.0,70.2,67.4,59.0,59.0,83.2,83.2,44.7
117.9,70.7,67.2,59.3,59.3,83.4,83.4,44.3
120.9,61.4,68.4,58.8,58.8,83.7,83.7,46.2
118.6,62.0,67.9,60.8,60.8,82.3,82.3,50.3
122.1,58.4,68.9,60.1,60.1,82.6,82.6,51.8
118.5,58.1,66.7,62.9,62.9,82.5,82.5,52.1
116.7,57.8,67.1,64.9,64.9,83.6,83.6,52.1
118.0,56.6,72.1,62.4,62.4,84.1,84.1,52.2
108.7,62.9,69.5,63.2,63.2,87.0,87.0,52.0
105.7,60.0,69.6,64.0,64.0,86.6,86.6,54.2
107.6,59.1,73.7,59.9,59.9,88.6,88.6,52.6
105.1,61.2,73.3,60.0,60.0,89.9,89.9,54.1
92.6,64.6,71.9,60.3,60.3,92.2,92.2,55.9
95.2,75.4,71.7,60.8,60.8,92.8,92.8,57.6
113.1,116.9,70.7,61.0,61.0,90.1,90.1,56.2
118.9,109.4,70.5,62.1,62.1,87.2,87.2,57.3
