elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
128.8,103.0,60.0,45.8,45.8,102.8,102.8,57.2
128.1,102.7,59.2,45.4,45.4,102.7,102.7,57.0
132.7,102.8,58.6,45.1,45.1,102.0,102.0,57.1
132.3,102.8,59.5,46.2,46.2,102.1,102.1,57.5
132.1,102.3,58.8,49.4,49.4,102.3,102.3,57.0
129.7,101.9,58.9,53.2,53.2,102.0,102.0,57.3
130.9,103.8,58.9,54.0,54.0,101.0,101.0,57.5
130.1,102.2,60.5,53.1,53.1,102.2,102.2,53.0
125.4,106.6,60.6,55.8,55.8,101.4,101.4,49.4
119.9,108.0,63.3,54.2,54.2,97.1,97.1,65.5
110.1,116.2,62.6,53.9,53.9,103.6,103.6,67.8
107.9,114.2,60.2,55.1,55.1,108.6,108.6,67.6
108.4,115.3,61.8,57.8,57.8,108.6,108.6,63.2
110.7,111.4,63.3,59.3,59.3,111.9,111.9,67.1
108.7,113.8,62.3,59.7,59.7,113.5,113.5,69.9
108.3,109.6,61.6,59.5,59.5,119.3,119.3,69.8
108.8,110.5,61.9,61.6,61.6,114.2,114.2,70.2
113.5,103.7,62.1,61.3,61.3,116.3,116.3,73.0
108.8,107.5,62.2,63.1,63.1,114.7,114.7,76.1
102.3,112.0,64.0,62.4,62.4,116.1,116.1,76.6
97.4,110.7,64.4,62.8,62.8,117.3,117.3,77.9
110.6,116.3,64.6,63.1,63.1,115.0,115.0,77.0
116.0,118.2,62.9,64.4,64.4,113.7,113.7,82.1
111.3,56.6,62.4,65.0,65.0,112.9,112.9,77.2
118.1,123.3,64.3,64.9,64.9,112.8,112.8,76.9
115.3,116.5,64.5,65.1,65.1,112.5,112.5,76.8
108.2,118.8,66.1,60.0,60.0,121.9,121.9,77.8
105.0,115.6,66.4,59.6,59.6,119.8,119.8,79.7
101.1,115.5,67.1,58.4,58.4,120.5,120.5,79.9
98.6,113.9,68.6,56.9,56.9,121.5,121.5,78.0
98.7,109.6,69.6,57.8,57.8,122.2,122.2,77.1
98.5,106.2,67.9,58.7,58.7,117.0,117.0,76.7
98.4,112.5,67.7,59.1,59.1,119.9,119.9,76.1
106.2,116.9,67.1,61.0,61.0,117.1,117.1,75.8
115.1,118.4,66.9,61.3,61.3,117.8,117.8,80.8
117.6,114.9,65.8,61.7,61.7,119.2,119.2,80.0
114.0,110.9,65.9,60.0,60.0,120.2,120.2,74.9
