elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
78.3,117.6,55.2,62.7,62.7,100.0,100.0,67.8
82.1,115.4,58.6,62.5,62.5,100.3,100.3,73.3
84.1,128.7,58.7,63.6,63.6,100.6,100.6,73.5
95.2,112.6,61.0,63.2,63.2,100.5,100.5,73.8
103.1,108.4,56.4,66.7,66.7,95.8,95.8,77.6
101.9,105.2,61.0,64.0,64.0,97.2,97.2,78.3
100.3,104.9,59.1,65.1,65.1,101.4,101.4,75.1
98.3,98.8,57.6,65.7,65.7,99.4,99.4,75.9
94.7,97.2,58.0,64.9,64.9,98.2,98.2,78.4
100.8,96.7,55.7,66.6,66.6,98.1,98.1,78.0
96.0,97.2,57.9,66.6,66.6,98.7,98.7,76.9
92.9,99.0,55.0,67.6,67.6,97.3,97.3,77.4
98.0,98.7,55.8,67.3,67.3,99.8,99.8,77.8
92.1,102.8,55.8,67.1,67.1,101.0,101.0,78.2
87.2,103.9,54.6,69.4,69.4,101.5,101.5,78.4
83.1,110.5,55.5,69.5,69.5,102.0,102.0,78.5
82.5,111.8,56.4,68.5,68.5,103.0,103.0,78.8
84.2,114.2,57.9,68.6,68.6,103.2,103.2,77.3
85.2,113.8,58.3,69.4,69.4,103.1,103.1,76.7
83.7,114.2,58.3,71.5,71.5,103.3,103.3,74.8
84.0,114.9,57.5,70.0,70.0,105.5,105.5,73.5
84.3,116.0,56.8,69.4,69.4,106.4,106.4,73.1
90.9,115.9,55.3,69.9,69.9,106.5,106.5,73.2
91.5,109.0,56.4,69.8,69.8,106.1,106.1,73.9
88.0,95.8,56.7,69.0,69.0,106.5,106.5,74.0
96.2,103.8,57.0,70.5,70.5,105.2,105.2,74.0
101.7,111.7,60.1,67.9,67.9,107.1,107.1,73.5
98.0,107.8,60.2,66.3,66.3,106.3,106.3,74.7
100.6,103.8,60.8,64.7,64.7,107.8,107.8,73.8
103.5,101.0,60.3,66.1,66.1,107.8,107.8,73.3
100.3,99.5,57.6,68.4,68.4,107.9,107.9,72.5
102.7,94.2,55.2,65.5,65.5,110.1,110.1,72.4
101.8,94.4,52.5,64.5,64.5,111.6,111.6,71.6
102.7,93.8,49.9,62.7,62.7,108.0,108.0,72.8
100.6,96.8,50.4,64.4,64.4,107.3,107.3,72.9
88.8,100.8,47.1,64.1,64.1,106.8,106.8,74.7
88.1,101.5,46.6,63.5,63.5,109.6,109.6,74.9
87.2,103.7,47.7,63.1,63.1,114.9,114.9,75.1
85.1,106.4,49.9,63.4,63.4,114.8,114.8,75.4
84.3,110.4,49.6,61.5,61.5,117.1,117.1,74.0
80.4,109.4,49.7,60.2,60.2,116.6,116.6,73.4
77.6,107.2,46.4,65.5,65.5,117.7,117.7,72.9
96.7,105.9,47.1,66.1,66.1,119.2,119.2,75.5
100.6,115.4,48.0,65.6,65.6,119.5,119.5,74.9
102.4,102.3,50.1,63.2,63.2,118.7,118.7,76.2
103.1,103.2,50.5,62.8,62.8,118.8,118.8,77.5
102.4,100.5,50.8,63.1,63.1,118.9,118.9,79.5
101.8,100.0,50.3,63.2,63.2,117.0,117.0,79.6
99.9,100.4,49.8,61.9,61.9,116.7,116.7,77.9
97.2,98.7,48.9,58.2,58.2,116.3,116.3,76.4
98.4,101.0,47.0,59.4,59.4,110.7,110.7,72.9
93.4,100.8,48.5,58.6,58.6,109.4,109.4,73.2
96.8,99.9,46.3,59.5,59.5,107.6,107.6,71.7
94.7,100.8,45.7,59.0,59.0,109.1,109.1,72.2
89.2,101.4,47.4,54.5,54.5,114.0,114.0,68.5
89.4,105.7,47.1,56.0,56.0,116.3,116.3,67.7
86.8,109.7,47.7,57.9,57.9,118.6,118.6,67.1
85.2,110.7,47.3,58.7,58.7,118.1,118.1,68.9
83.1,114.6,47.3,58.9,58.9,117.8,117.8,71.0
82.9,115.7,49.5,59.3,59.3,118.0,118.0,72.7
84.4,112.8,49.6,59.3,59.3,118.0,118.0,75.5
85.4,92.5,49.4,62.0,62.0,117.7,117.7,75.2
92.8,94.4,50.6,63.6,63.6,118.8,118.8,75.3
97.1,107.2,55.2,63.4,63.4,118.6,118.6,80.2
98.6,111.3,55.6,65.6,65.6,118.2,118.2,82.2
97.4,104.7,57.5,68.8,68.8,114.7,114.7,81.2
99.5,101.1,57.4,67.8,67.8,116.7,116.7,78.7
