elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
83.8,150.5,48.9,44.3,44.3,109.8,109.8,69.5
86.6,141.0,47.9,44.1,44.1,117.9,117.9,64.8
97.1,120.7,47.6,43.0,43.0,116.1,116.1,72.2
98.0,109.2,47.7,44.2,44.2,110.6,110.6,77.8
89.7,108.9,48.6,43.0,43.0,113.0,113.0,73.5
86.0,102.5,46.8,43.4,43.4,118.6,118.6,68.2
84.8,97.1,45.7,41.0,41.0,121.4,121.4,73.8
87.4,93.8,45.2,46.1,46.1,120.1,120.1,75.8
83.0,95.5,46.8,86.7,86.7,70.7,70.7,75.4
83.4,97.5,45.5,87.3,87.3,73.7,73.7,61.8
84.0,99.3,40.2,55.8,55.8,136.4,136.4,64.9
86.2,101.8,34.4,337.1,337.1,476.2,476.2,69.8
86.4,107.6,37.2,334.7,334.7,480.8,480.8,69.3
87.7,104.3,35.6,76.7,76.7,154.6,154.6,70.6
90.4,89.1,45.1,64.5,64.5,153.3,153.3,69.0
79.6,66.6,43.4,66.4,66.4,153.3,153.3,70.2
82.8,78.8,34.8,79.4,79.4,147.4,147.4,70.5
80.7,84.3,83.2,50.5,50.5,128.1,128.1,73.4
79.3,77.9,66.2,46.9,46.9,116.7,116.7,49.0
86.2,210.9,61.7,52.1,52.1,108.8,108.8,39.5
92.8,147.3,65.6,51.2,51.2,116.7,116.7,37.6
93.3,147.5,63.7,51.6,51.6,100.6,100.6,36.1
95.1,140.9,53.4,44.1,44.1,89.7,89.7,43.2
92.4,135.5,45.1,34.3,34.3,90.3,90.3,43.9
91.9,130.9,43.2,34.1,34.1,75.1,75.1,39.5
90.5,114.0,43.1,37.4,37.4,65.9,65.9,28.3
94.7,104.1,42.8,37.8,37.8,61.9,61.9,34.2
88.9,96.7,43.0,38.9,38.9,62.2,62.2,44.3
78.9,99.1,43.8,35.9,35.9,66.9,66.9,48.7
78.8,98.8,43.3,39.4,39.4,78.6,78.6,52.5
83.2,99.8,50.4,40.4,40.4,84.8,84.8,49.5
83.2,102.5,60.3,40.3,40.3,90.6,90.6,46.1
86.1,99.5,60.6,48.1,48.1,107.3,107.3,40.5
87.5,102.5,65.7,54.9,54.9,115.6,115.6,45.2
83.8,110.2,73.7,49.4,49.4,119.9,119.9,29.6
99.9,94.5,72.0,48.5,48.5,121.3,121.3,34.4
90.1,95.5,69.6,51.4,51.4,121.8,121.8,41.3
92.4,75.0,71.7,52.3,52.3,117.0,117.0,49.9
80.6,62.3,70.9,50.2,50.2,115.2,115.2,47.5
81.6,75.0,71.8,49.8,49.8,114.3,114.3,43.8
92.0,82.6,64.9,48.4,48.4,110.5,110.5,36.5
89.3,74.6,61.5,48.0,48.0,105.8,105.8,35.8
88.3,73.7,61.2,51.0,51.0,106.6,106.6,31.9
82.7,75.7,65.7,51.8,51.8,112.0,112.0,31.3
79.5,80.4,70.1,55.7,55.7,119.3,119.3,33.3
78.0,81.1,71.9,58.6,58.6,125.6,125.6,33.5
80.2,81.6,81.8,55.4,55.4,125.3,125.3,34.1
78.2,92.1,80.5,55.3,55.3,131.2,131.2,38.1
77.3,107.4,80.6,53.5,53.5,128.7,128.7,35.4
86.2,102.1,92.3,59.4,59.4,128.9,128.9,39.9
87.6,86.3,48.2,89.3,89.3,132.4,132.4,44.5
79.7,85.9,55.1,84.9,84.9,132.4,132.4,49.8
77.2,83.4,61.4,82.8,82.8,132.2,132.2,53.2
84.2,91.7,63.7,80.4,80.4,131.1,131.1,57.4
69.3,42.4,58.3,80.7,80.7,120.4,120.4,61.4
76.8,576.9,57.2,77.2,77.2,122.6,122.6,65.7
80.0,122.4,58.7,78.6,78.6,119.2,119.2,71.7
88.2,103.3,51.0,84.0,84.0,102.7,102.7,48.4
94.1,99.1,55.0,83.1,83.1,101.7,101.7,12.9
98.0,95.7,56.0,107.0,107.0,49.3,49.3,88.9
95.6,89.5,73.5,149.1,149.1,200.6,200.6,55.7
95.8,87.7,115.5,52.8,52.8,201.5,201.5,50.9
94.2,82.3,63.3,53.6,53.6,115.4,115.4,55.6
89.5,78.5,61.7,54.5,54.5,118.0,118.0,59.9
83.3,82.4,63.5,56.2,56.2,122.7,122.7,60.7
80.7,87.6,85.6,81.7,81.7,131.4,131.4,46.6
83.1,92.0,59.1,66.5,66.5,132.8,132.8,57.6
81.6,102.0,56.7,59.7,59.7,127.5,127.5,115.4
82.5,108.8,48.0,78.1,78.1,93.0,93.0,14.8
76.6,110.7,95.5,49.8,49.8,98.2,98.2,20.7
86.0,92.6,49.5,82.9,82.9,106.3,106.3,29.1
85.2,91.3,59.7,76.7,76.7,98.3,98.3,23.1
81.7,83.5,58.9,73.5,73.5,81.0,81.0,29.9
87.7,68.3,39.4,90.8,90.8,81.1,81.1,36.3
83.4,62.2,36.8,96.5,96.5,85.1,85.1,39.8
82.5,64.1,37.0,94.3,94.3,85.3,85.3,39.4
81.9,72.0,42.8,91.2,91.2,85.4,85.4,27.6
82.9,75.9,44.5,93.0,93.0,97.8,97.8,31.2
86.0,100.7,102.2,55.2,55.2,102.1,102.1,23.3
82.6,111.6,60.7,78.4,78.4,113.1,113.1,112.5
94.7,102.6,52.1,98.6,98.6,215.2,215.2,106.0
100.2,98.6,118.7,55.0,55.0,197.6,197.6,112.7
95.2,99.0,114.1,57.1,57.1,124.6,124.6,5.5
88.4,97.1,111.6,60.7,60.7,80.9,80.9,61.2
89.7,88.3,102.8,56.9,56.9,91.6,91.6,34.6
82.9,94.2,96.4,60.7,60.7,188.4,188.4,63.3
79.7,88.7,94.3,60.2,60.2,183.8,183.8,63.0
81.3,86.4,58.4,74.8,74.8,188.6,188.6,67.8
83.8,86.5,57.8,73.9,73.9,103.6,103.6,25.4
83.9,90.8,57.8,67.0,67.0,189.7,189.7,63.3
81.4,97.7,57.1,66.5,66.5,182.7,182.7,53.9
76.8,107.5,85.8,129.3,129.3,181.4,181.4,56.3
83.6,111.0,62.3,65.4,65.4,135.9,135.9,9.0
85.8,110.6,74.4,67.0,67.0,142.9,142.9,11.1
87.7,113.1,43.5,99.2,99.2,143.0,143.0,13.1
91.9,101.1,41.2,102.0,102.0,146.2,146.2,9.2
80.8,116.2,43.3,91.8,91.8,125.0,125.0,37.4
80.6,74.4,88.7,57.9,57.9,97.6,97.6,28.4
77.2,120.3,86.3,60.4,60.4,94.4,94.4,36.4
77.2,60.1,70.0,59.8,59.8,92.7,92.7,56.4
80.2,458.2,63.4,58.1,58.1,86.1,86.1,59.2
85.5,97.6,68.7,57.8,57.8,89.6,89.6,59.6
94.4,96.8,63.2,63.4,63.4,95.6,95.6,70.1
91.4,88.9,63.1,58.1,58.1,107.5,107.5,67.2
90.2,87.9,66.7,50.5,50.5,114.3,114.3,52.8
84.7,88.4,61.7,48.9,48.9,117.0,117.0,52.9
84.9,87.2,61.3,45.8,45.8,106.7,106.7,42.4
88.6,86.7,58.8,38.1,38.1,101.4,101.4,49.6
89.7,87.3,58.3,38.1,38.1,87.8,87.8,343.0
88.3,87.0,56.5,41.0,41.0,88.6,88.6,361.6
70.9,103.7,54.2,41.3,41.3,79.2,79.2,40.5
74.2,100.6,62.5,44.1,44.1,78.2,78.2,372.1
81.7,104.5,67.7,42.2,42.2,74.4,74.4,44.0
91.2,96.4,68.2,43.8,43.8,69.3,69.3,390.6
87.4,77.4,70.6,43.5,43.5,71.3,71.3,393.5
91.5,82.9,69.0,42.5,42.5,178.1,178.1,285.3
81.0,53.1,66.0,43.2,43.2,180.6,180.6,286.3
79.7,36.1,68.0,43.0,43.0,102.7,102.7,370.0
74.8,338.0,69.0,44.1,44.1,100.4,100.4,373.5
74.7,111.4,73.7,44.2,44.2,96.0,96.0,74.9
86.8,119.5,73.4,45.6,45.6,85.3,85.3,62.3
