elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
96.3,110.5,49.7,33.4,33.4,70.9,70.9,31.1
95.7,110.0,50.0,32.8,32.8,70.6,70.6,31.3
95.1,110.1,49.8,33.1,33.1,70.5,70.5,31.7
89.1,110.5,50.2,35.4,35.4,67.6,67.6,31.5
89.2,111.0,50.1,32.4,32.4,70.6,70.6,31.7
89.6,108.8,49.9,32.9,32.9,70.8,70.8,31.7
89.1,109.8,50.3,33.3,33.3,71.0,71.0,31.8
88.9,109.7,50.6,33.0,33.0,71.2,71.2,32.0
90.5,109.2,50.8,32.8,32.8,70.9,70.9,32.0
90.1,108.7,50.5,35.0,35.0,69.5,69.5,32.1
89.9,107.3,50.1,35.5,35.5,68.3,68.3,32.2
90.2,108.2,49.9,35.9,35.9,68.7,68.7,32.3
89.5,107.9,50.2,35.9,35.9,68.2,68.2,32.1
90.7,107.8,50.6,35.4,35.4,67.9,67.9,32.1
90.4,108.0,50.4,35.7,35.7,68.3,68.3,32.4
90.6,108.3,50.8,35.8,35.8,68.5,68.5,32.5
90.8,108.0,50.6,35.7,35.7,68.6,68.6,32.2
91.0,108.3,50.4,36.3,36.3,68.1,68.1,32.3
90.6,108.4,50.6,36.2,36.2,68.5,68.5,32.6
90.6,109.4,50.0,36.3,36.3,68.5,68.5,32.3
91.0,108.0,50.5,36.2,36.2,68.8,68.8,32.1
90.8,110.9,50.0,36.3,36.3,68.6,68.6,32.2
91.3,108.5,50.3,36.6,36.6,68.8,68.8,32.0
85.3,112.3,51.9,37.3,37.3,68.2,68.2,31.1
91.1,108.2,50.9,37.7,37.7,69.3,69.3,29.6
88.7,106.2,47.1,38.6,38.6,69.9,69.9,28.9
84.1,104.6,48.0,40.1,40.1,69.5,69.5,28.1
88.2,105.6,45.6,42.7,42.7,70.0,70.0,25.7
89.3,102.0,47.8,41.3,41.3,70.5,70.5,25.9
96.4,107.1,48.3,41.2,41.2,73.5,73.5,23.5
87.5,107.7,51.0,43.7,43.7,73.1,73.1,22.9
86.7,98.8,53.9,44.3,44.3,72.7,72.7,21.6
94.9,108.1,53.1,43.2,43.2,72.6,72.6,22.3
98.2,103.0,55.2,42.6,42.6,73.8,73.8,19.3
94.7,105.0,53.5,43.3,43.3,73.2,73.2,20.2
94.1,105.1,51.8,45.7,45.7,71.7,71.7,21.3
92.2,101.0,50.7,46.3,46.3,72.8,72.8,21.5
92.0,101.3,50.4,46.3,46.3,76.2,76.2,22.9
94.4,98.2,48.8,48.2,48.2,75.9,75.9,27.9
86.0,98.5,46.4,50.3,50.3,76.6,76.6,27.3
86.1,91.4,43.5,51.9,51.9,78.2,78.2,30.6
88.4,95.8,40.0,54.7,54.7,77.5,77.5,32.6
86.0,94.1,39.7,53.1,53.1,81.7,81.7,36.3
85.8,91.6,39.4,56.8,56.8,80.2,80.2,40.9
88.0,94.4,39.4,58.3,58.3,82.0,82.0,38.5
88.4,91.5,39.3,58.3,58.3,80.2,80.2,41.9
91.3,90.8,40.6,54.3,54.3,80.6,80.6,43.2
92.3,89.0,40.6,56.4,56.4,78.8,78.8,44.0
92.6,87.0,41.5,53.7,53.7,81.8,81.8,46.1
91.2,85.3,42.3,54.7,54.7,82.7,82.7,46.0
92.2,88.2,43.5,54.8,54.8,82.4,82.4,47.2
92.8,88.5,43.6,56.3,56.3,82.2,82.2,48.1
89.6,90.5,43.1,57.7,57.7,81.8,81.8,48.8
82.9,98.4,44.8,53.4,53.4,81.2,81.2,49.1
80.7,99.0,45.0,52.9,52.9,81.8,81.8,49.6
78.3,110.6,44.5,52.3,52.3,81.7,81.7,50.6
79.1,109.9,44.0,53.7,53.7,82.4,82.4,51.4
85.6,104.7,44.0,52.4,52.4,83.8,83.8,50.5
96.2,99.2,42.8,56.1,56.1,85.2,85.2,51.1
103.0,96.0,41.6,56.3,56.3,85.7,85.7,51.5
102.2,99.8,40.9,56.5,56.5,86.8,86.8,51.5
102.3,101.5,40.6,55.6,55.6,88.2,88.2,52.3
101.6,98.6,39.8,55.4,55.4,89.5,89.5,52.6
100.8,96.3,38.6,55.1,55.1,91.8,91.8,52.7
100.3,95.5,37.8,54.4,54.4,94.0,94.0,51.5
96.2,97.6,38.3,54.6,54.6,96.0,96.0,51.9
93.7,97.6,37.6,54.6,54.6,98.5,98.5,52.8
91.5,102.2,37.3,54.0,54.0,99.6,99.6,55.7
87.9,103.4,37.9,55.4,55.4,100.0,100.0,55.8
87.1,93.4,39.1,54.1,54.1,102.4,102.4,54.6
84.8,100.2,38.2,53.3,53.3,103.7,103.7,52.3
84.0,98.2,39.5,50.4,50.4,98.8,98.8,55.4
89.4,94.2,42.8,49.2,49.2,89.7,89.7,57.8
92.7,93.2,43.7,45.7,45.7,82.0,82.0,57.1
93.6,90.3,44.3,42.5,42.5,74.6,74.6,42.4
93.9,94.0,43.1,41.1,41.1,67.9,67.9,32.8
94.6,91.9,43.1,40.1,40.1,59.5,59.5,26.8
94.6,91.4,42.3,38.1,38.1,55.9,55.9,10.1
91.6,95.1,39.2,35.4,35.4,50.2,50.2,6.8
87.7,97.0,39.0,34.6,34.6,51.3,51.3,60.6
84.8,97.5,37.0,29.1,29.1,46.7,46.7,15.6
79.8,97.1,35.9,30.9,30.9,50.9,50.9,24.2
79.5,100.4,34.1,31.6,31.6,74.5,74.5,32.8
79.8,104.2,33.9,36.9,36.9,69.4,69.4,38.9
80.0,104.7,33.9,36.9,36.9,69.1,69.1,37.6
78.9,110.2,35.0,38.1,38.1,67.7,67.7,37.7
80.6,106.2,36.4,38.6,38.6,68.4,68.4,33.8
80.4,105.9,37.8,39.4,39.4,73.0,73.0,33.5
82.3,103.3,36.9,41.0,41.0,70.4,70.4,33.1
86.6,103.3,38.5,38.6,38.6,66.1,66.1,29.7
91.8,106.9,37.0,32.5,32.5,62.4,62.4,31.0
97.7,103.0,38.8,37.4,37.4,64.6,64.6,34.8
97.6,105.2,37.2,39.7,39.7,71.8,71.8,36.3
97.1,106.5,36.6,43.1,43.1,76.1,76.1,40.0
91.6,106.9,35.8,44.0,44.0,78.8,78.8,44.3
89.7,106.7,36.3,46.0,46.0,79.1,79.1,45.2
90.8,112.5,36.5,46.4,46.4,82.4,82.4,49.7
98.6,100.4,36.5,46.2,46.2,87.3,87.3,49.5
92.5,104.2,35.1,46.6,46.6,89.9,89.9,55.5
94.5,101.1,32.7,45.7,45.7,98.3,98.3,53.4
94.4,101.0,31.6,45.4,45.4,101.8,101.8,52.3
92.4,96.2,29.9,46.8,46.8,102.9,102.9,54.4
90.2,96.9,35.6,45.5,45.5,104.0,104.0,52.8
88.9,99.2,34.1,45.3,45.3,103.9,103.9,54.7
91.0,95.2,34.4,45.5,45.5,104.6,104.6,55.1
89.6,96.8,34.0,46.2,46.2,104.5,104.5,57.7
90.7,94.9,33.3,46.4,46.4,103.8,103.8,59.8
90.6,92.7,33.8,47.1,47.1,103.5,103.5,59.4
90.4,93.0,35.9,48.4,48.4,101.9,101.9,61.2
88.1,90.6,33.1,50.4,50.4,101.8,101.8,62.1
82.1,93.3,33.6,49.9,49.9,104.4,104.4,60.7
77.4,97.9,34.3,49.2,49.2,104.0,104.0,60.9
76.4,100.7,34.0,48.9,48.9,101.3,101.3,58.4
77.7,101.1,36.1,44.6,44.6,98.3,98.3,60.2
75.8,106.8,37.3,41.8,41.8,96.1,96.1,59.2
76.4,110.5,38.7,41.6,41.6,90.3,90.3,58.4
77.8,107.7,41.8,42.7,42.7,82.8,82.8,52.2
80.0,108.5,36.8,44.5,44.5,79.0,79.0,34.9
82.4,106.1,41.2,39.7,39.7,65.0,65.0,18.0
