elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
115.8,106.2,75.9,76.2,76.2,115.7,115.7,67.6
118.5,105.5,79.4,75.4,75.4,116.2,116.2,67.3
120.1,103.1,79.9,75.5,75.5,116.7,116.7,66.6
121.5,102.8,81.3,75.0,75.0,116.4,116.4,66.7
126.3,100.1,82.0,74.7,74.7,116.7,116.7,66.6
125.8,101.6,82.3,74.5,74.5,117.5,117.5,66.1
114.9,105.3,82.5,74.6,74.6,114.5,114.5,67.0
100.0,103.9,83.4,69.6,69.6,120.1,120.1,66.4
97.7,106.4,83.4,74.0,74.0,115.3,115.3,65.9
103.1,116.9,83.0,69.6,69.6,119.4,119.4,66.6
111.4,116.7,79.1,68.7,68.7,119.3,119.3,65.9
119.4,116.5,83.4,69.2,69.2,119.1,119.1,66.2
117.0,119.6,81.2,69.2,69.2,118.3,118.3,67.7
112.7,125.3,81.2,69.2,69.2,117.6,117.6,67.6
112.7,122.2,80.8,69.4,69.4,118.0,118.0,67.5
116.7,117.6,79.8,71.5,71.5,117.1,117.1,67.8
112.9,119.5,80.7,70.6,70.6,116.5,116.5,67.1
117.5,115.8,80.1,71.0,71.0,116.8,116.8,67.1
117.1,116.2,79.5,74.8,74.8,113.6,113.6,67.3
115.1,115.3,74.8,75.4,75.4,113.1,113.1,66.6
114.8,113.9,77.7,75.0,75.0,113.8,113.8,66.8
117.4,110.6,78.7,72.3,72.3,114.4,114.4,66.8
117.3,112.6,78.0,78.3,78.3,113.2,113.2,66.4
115.3,115.9,76.4,73.3,73.3,114.2,114.2,66.7
114.4,113.0,75.7,73.2,73.2,115.5,115.5,66.4
116.9,112.2,75.2,73.8,73.8,114.1,114.1,66.6
115.2,111.1,78.5,74.4,74.4,114.6,114.6,66.8
112.0,107.2,76.6,75.8,75.8,115.4,115.4,66.1
112.1,104.2,79.1,73.7,73.7,117.9,117.9,65.7
119.3,103.9,78.9,73.5,73.5,116.5,116.5,67.3
115.1,103.8,78.0,73.2,73.2,115.2,115.2,67.4
118.8,104.9,77.2,74.7,74.7,114.9,114.9,66.2
121.9,103.3,77.3,73.5,73.5,114.3,114.3,65.7
128.1,100.2,77.8,71.3,71.3,114.2,114.2,65.5
119.0,106.1,75.6,70.3,70.3,113.5,113.5,65.9
