elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
90.2,117.6,72.4,74.5,74.5,94.3,94.3,38.2
87.0,109.1,70.6,74.9,74.9,93.5,93.5,38.0
83.3,109.1,72.3,74.2,74.2,93.0,93.0,38.2
83.3,112.3,72.7,72.9,72.9,92.2,92.2,39.0
83.2,104.0,71.1,73.8,73.8,91.8,91.8,38.9
80.1,104.6,73.3,73.8,73.8,91.9,91.9,38.8
80.8,109.9,73.9,72.2,72.2,92.4,92.4,38.2
83.5,116.7,73.8,71.6,71.6,93.2,93.2,37.8
85.3,122.0,72.5,72.3,72.3,93.4,93.4,38.3
90.6,123.9,72.6,73.6,73.6,88.2,88.2,38.3
94.6,107.9,71.3,74.3,74.3,87.5,87.5,39.1
89.5,119.7,71.1,73.9,73.9,87.9,87.9,39.1
85.3,113.1,70.5,70.3,70.3,97.2,97.2,38.6
82.4,114.2,69.8,74.4,74.4,93.1,93.1,37.4
80.3,112.1,68.9,71.4,71.4,96.9,96.9,38.0
80.3,118.8,74.8,64.7,64.7,97.5,97.5,37.5
77.5,108.3,73.4,64.6,64.6,97.2,97.2,37.6
75.4,110.6,69.1,67.9,67.9,96.7,96.7,30.3
76.7,111.8,70.3,67.0,67.0,97.5,97.5,37.1
78.0,117.6,73.9,68.6,68.6,88.5,88.5,38.1
81.8,125.5,70.1,72.4,72.4,87.5,87.5,37.0
83.9,132.9,73.1,68.7,68.7,87.8,87.8,29.9
82.7,116.2,73.5,62.8,62.8,98.4,98.4,38.5
81.2,111.4,70.2,67.6,67.6,97.0,97.0,31.2
83.2,109.2,69.4,72.6,72.6,91.6,91.6,34.1
78.3,119.6,69.7,72.2,72.2,91.7,91.7,38.5
75.6,115.5,71.2,71.3,71.3,92.0,92.0,34.8
78.0,110.2,69.3,71.8,71.8,92.1,92.1,33.7
79.9,109.2,73.9,67.7,67.7,88.0,88.0,32.8
79.7,106.0,73.6,67.8,67.8,87.8,87.8,33.4
80.1,107.9,75.0,67.6,67.6,89.1,89.1,30.9
78.3,111.5,74.4,65.6,65.6,92.8,92.8,31.2
80.7,110.3,74.3,62.3,62.3,97.1,97.1,31.5
84.3,111.3,70.2,70.1,70.1,92.4,92.4,30.8
94.7,58.2,73.5,65.2,65.2,92.7,92.7,31.0
97.3,52.5,72.8,67.4,67.4,92.4,92.4,30.8
92.7,128.1,74.5,66.5,66.5,92.7,92.7,30.3
90.3,119.2,70.2,71.5,71.5,93.2,93.2,30.1
94.6,117.0,69.8,71.8,71.8,93.5,93.5,30.4
100.0,105.7,70.0,72.2,72.2,92.7,92.7,30.7
99.4,102.5,69.9,72.0,72.0,93.0,93.0,30.4
99.2,102.8,70.9,71.1,71.1,93.2,93.2,30.8
99.7,103.5,70.2,72.6,72.6,93.0,93.0,30.7
97.9,104.0,73.7,68.3,68.3,92.1,92.1,30.6
102.0,102.5,75.0,67.7,67.7,91.0,91.0,31.7
102.3,100.7,72.2,70.8,70.8,91.3,91.3,34.0
104.1,97.9,74.6,71.3,71.3,90.9,90.9,32.2
107.0,94.8,75.3,71.6,71.6,90.9,90.9,33.1
108.7,94.8,74.4,70.8,70.8,84.4,84.4,41.4
108.2,92.7,75.3,70.8,70.8,83.8,83.8,38.1
105.5,97.3,77.3,71.9,71.9,84.5,84.5,37.8
103.7,98.1,77.1,72.2,72.2,82.8,82.8,38.4
115.0,92.7,73.3,73.2,73.2,86.2,86.2,38.9
112.2,92.1,73.0,73.9,73.9,86.7,86.7,38.3
111.6,91.4,74.4,73.5,73.5,86.7,86.7,38.2
111.8,93.8,76.9,72.7,72.7,91.1,91.1,32.3
112.5,94.3,76.2,69.2,69.2,94.0,94.0,31.3
114.3,94.6,78.2,69.5,69.5,94.2,94.2,32.7
112.3,95.6,76.1,71.9,71.9,94.8,94.8,32.2
113.9,94.7,76.4,71.3,71.3,98.9,98.9,33.1
109.2,98.4,64.1,84.3,84.3,94.3,94.3,33.2
89.0,109.2,68.8,83.5,83.5,87.7,87.7,35.2
85.2,175.5,68.3,84.2,84.2,87.1,87.1,30.4
98.2,142.7,72.1,78.6,78.6,86.9,86.9,30.5
106.3,126.6,72.5,77.7,77.7,88.6,88.6,478.7
111.5,123.7,71.4,75.0,75.0,88.6,88.6,29.9
115.8,115.9,71.7,75.0,75.0,93.4,93.4,29.8
116.0,121.1,66.8,85.1,85.1,92.6,92.6,31.6
103.0,142.7,67.6,85.0,85.0,92.4,92.4,31.7
92.1,163.7,68.7,84.5,84.5,91.8,91.8,32.0
90.6,164.1,66.5,81.3,81.3,90.4,90.4,540.2
97.2,140.6,74.5,74.3,74.3,89.1,89.1,513.6
97.6,135.9,72.1,78.7,78.7,93.0,93.0,484.7
100.5,130.1,67.2,85.7,85.7,92.6,92.6,31.4
102.4,129.6,67.5,86.4,86.4,93.6,93.6,30.9
103.3,128.5,68.0,85.6,85.6,91.7,91.7,33.6
105.0,122.1,65.5,86.1,86.1,96.5,96.5,33.3
103.4,119.7,62.6,84.4,84.4,99.5,99.5,32.6
100.3,120.3,67.7,76.8,76.8,96.4,96.4,33.0
101.8,119.1,69.1,77.3,77.3,89.3,89.3,32.2
106.3,112.9,67.9,77.8,77.8,89.6,89.6,399.0
103.5,113.0,67.3,78.3,78.3,90.8,90.8,32.0
106.0,110.1,74.7,70.9,70.9,93.2,93.2,34.3
105.3,108.2,76.2,71.3,71.3,94.1,94.1,370.2
106.5,105.9,74.4,74.6,74.6,56.7,56.7,352.8
104.7,106.3,73.4,71.9,71.9,60.9,60.9,50.7
95.6,112.1,72.4,67.5,67.5,67.0,67.0,51.1
87.6,127.5,74.3,69.2,69.2,65.9,65.9,56.4
79.2,128.8,76.2,69.5,69.5,95.5,95.5,28.8
85.1,126.2,75.4,69.8,69.8,60.9,60.9,60.8
89.6,119.1,69.1,69.7,69.7,93.1,93.1,19.0
95.9,122.0,69.2,69.8,69.8,64.9,64.9,43.7
91.4,49.4,68.9,69.5,69.5,93.7,93.7,29.1
89.2,118.2,68.4,69.3,69.3,92.6,92.6,30.0
90.3,113.9,73.9,70.1,70.1,95.7,95.7,33.4
89.0,110.4,70.9,72.4,72.4,96.7,96.7,33.6
90.9,112.5,70.9,71.8,71.8,96.0,96.0,33.3
97.3,110.0,71.3,71.4,71.4,66.0,66.0,54.7
99.4,105.7,75.0,70.3,70.3,62.8,62.8,51.4
99.2,109.6,75.7,69.4,69.4,76.5,76.5,38.4
90.4,109.9,76.3,69.2,69.2,76.9,76.9,38.0
93.4,105.2,76.8,69.0,69.0,81.8,81.8,33.6
88.6,105.4,77.0,69.2,69.2,75.2,75.2,37.0
