elbow_collarbone_magnitude,elbow_paw_magnitude,hip_iliac_crest_magnitude,hip_knee_magnitude,knee_hip_magnitude,knee_ankle_magnitude,ankle_knee_magnitude,ankle_mtp_magnitude
102.2,110.8,63.1,61.6,61.6,94.9,94.9,34.4
104.7,114.5,56.4,58.5,58.5,83.1,83.1,27.6
104.8,109.3,53.4,49.2,49.2,86.1,86.1,30.4
105.1,110.0,51.9,35.9,35.9,100.8,100.8,35.8
106.5,109.8,64.8,31.6,31.6,89.3,89.3,40.7
108.5,109.4,67.3,30.4,30.4,89.3,89.3,51.6
108.6,107.5,66.5,30.7,30.7,88.3,88.3,57.2
106.3,109.2,66.2,11.9,11.9,101.8,101.8,60.9
99.4,112.1,73.3,5.8,5.8,100.3,100.3,63.3
104.0,109.4,66.9,6.3,6.3,98.9,98.9,55.4
103.2,108.7,67.8,55.2,55.2,112.2,112.2,98.8
106.1,99.4,74.9,51.7,51.7,94.6,94.6,92.1
100.4,107.1,62.4,62.3,62.3,92.0,92.0,91.6
105.4,99.7,64.5,64.2,64.2,94.9,94.9,92.4
102.4,99.8,55.3,71.7,71.7,92.5,92.5,78.0
102.6,98.3,58.8,62.4,62.4,95.4,95.4,92.5
98.5,99.2,64.6,15.3,15.3,105.2,105.2,63.1
98.7,100.6,48.7,29.6,29.6,116.4,116.4,82.2
99.2,98.3,48.7,33.5,33.5,102.5,102.5,65.5
99.4,97.8,48.6,34.0,34.0,103.0,103.0,64.9
98.6,97.8,48.6,33.9,33.9,113.5,113.5,75.5
93.6,97.8,50.3,35.6,35.6,102.4,102.4,55.4
95.8,98.2,47.5,58.9,58.9,91.5,91.5,58.5
96.6,95.4,51.9,37.0,37.0,98.1,98.1,58.5
95.9,95.4,52.8,37.3,37.3,97.3,97.3,57.0
95.1,96.3,56.0,60.8,60.8,73.0,73.0,57.6
93.5,94.2,47.9,74.2,74.2,77.3,77.3,63.4
95.4,91.6,47.6,81.7,81.7,71.8,71.8,59.2
94.3,92.4,49.2,78.3,78.3,76.5,76.5,58.3
94.3,93.3,51.7,75.5,75.5,76.0,76.0,54.8
93.0,99.5,54.3,71.5,71.5,70.2,70.2,45.0
92.9,99.7,51.7,40.3,40.3,101.6,101.6,45.1
94.6,99.8,51.5,55.7,55.7,98.9,98.9,41.7
91.3,105.3,53.3,57.2,57.2,91.5,91.5,42.5
87.7,103.4,51.0,58.6,58.6,96.4,96.4,39.6
91.2,109.1,51.5,55.7,55.7,97.6,97.6,37.4
100.5,111.8,52.1,67.3,67.3,84.5,84.5,32.7
98.0,114.9,52.9,60.4,60.4,100.9,100.9,32.2
98.8,111.2,52.7,60.1,60.1,97.5,97.5,30.9
102.1,105.2,52.5,53.6,53.6,102.4,102.4,29.7
100.7,104.5,51.3,55.8,55.8,102.9,102.9,39.4
99.1,104.5,50.4,59.6,59.6,94.6,94.6,45.5
100.1,101.9,60.9,54.3,54.3,96.7,96.7,51.0
